,app_id,title,location,location_2d
2270,1265860,NASCAR Heat 5,"[-0.0601833   0.04754194 -0.14707133 -0.04723421 -0.09107432 -0.04148168
 -0.06445332  0.16270088 -0.08266032 -0.08794735  0.02667002 -0.11445183
  0.04120282 -0.19785886 -0.14879595  0.20885468 -0.29958484  0.07069789
 -0.06848598  0.05348592 -0.00469104  0.02658625  0.01840473  0.07779248
 -0.06290549 -0.08026209  0.01391829  0.00293967 -0.1396229   0.03444118
  0.14638506  0.0085987  -0.05672975  0.02007685  0.04819016  0.22523049
  0.03469318  0.01910515  0.15281329 -0.00042676  0.10035323 -0.03401136
 -0.1621242  -0.05510164  0.00231133  0.09290439  0.07604812 -0.14249001
  0.13088459  0.06746902  0.22137812 -0.05900798 -0.09650675 -0.02024303
  0.07094578 -0.1703291  -0.02562265  0.04115693  0.15205519  0.00237516
 -0.01817756  0.06518839  0.03151789  0.08685451]",[-11.4664955  24.817852 ]
2271,1265920,Life is Strange Remastered,"[-0.09779308  0.0218102  -0.08207233 -0.01024769 -0.06468739  0.07969858
 -0.08979804 -0.01953925 -0.12292156 -0.00312492 -0.09490279  0.11147885
 -0.09237504 -0.04446141 -0.00609692  0.04016937 -0.00350677  0.08614929
  0.07878967 -0.02842289  0.0198657  -0.00436571  0.07600578  0.01425664
  0.00519036 -0.04412967  0.10767846  0.02689826  0.02248239  0.03441795
  0.01712477 -0.03553037 -0.05414558  0.1613813  -0.0911501   0.02391271
 -0.12397629  0.06259632 -0.01526234  0.02070515 -0.0078559  -0.03311751
 -0.01587438 -0.02936433  0.0301368  -0.02752597 -0.06258054  0.0094371
  0.07764816  0.10541204 -0.04880172 -0.01957063 -0.02430442  0.05829491
  0.00542647 -0.1150674   0.04431163  0.00147671  0.01512306  0.05597125
 -0.15738519  0.09562679  0.00262421  0.11568382]",[-20.52587   38.960556]
2272,1266700,Destroy All Humans! 2 - Reprobed,"[ 9.88516062e-02 -2.94252429e-02  9.79137421e-02  6.11372013e-03
 -5.21745278e-05  1.21850096e-01  1.00138493e-01 -5.08329682e-02
 -4.68466394e-02 -8.52927715e-02  7.61196986e-02  3.37485282e-04
 -1.04656555e-01 -2.25543141e-01  1.07928202e-01 -1.56553760e-01
 -3.30625102e-02  1.25775903e-01  6.09817915e-02 -2.95790974e-02
  3.48434821e-02  8.81905667e-03 -1.08161464e-03  1.41909644e-01
 -4.87301452e-03 -9.40942392e-03 -8.89307708e-02 -6.66531771e-02
 -9.84035060e-02 -6.63661137e-02  9.82985571e-02  1.27048358e-01
 -7.64733851e-02  8.03888366e-02 -2.80182026e-02 -1.72556117e-01
 -1.18464701e-01 -1.77561224e-01  7.64588341e-02  5.60279451e-02
 -3.87345441e-02 -1.56662643e-01 -5.80324158e-02 -1.14086710e-01
  1.35189131e-01 -1.46363258e-01  3.05075111e-04  6.19422272e-02
  5.25736474e-02 -8.21648240e-02 -1.83228269e-01 -6.07699677e-02
  9.23473835e-02  1.55032456e-01 -1.26585383e-02  1.63162150e-03
  5.11136372e-03  1.75564475e-02  6.69439957e-02 -2.20701676e-02
 -7.42964000e-02 -2.53021941e-02  6.56459183e-02  1.25061385e-02]",[18.689999 34.658623]
2273,1269640,Beacon Pines,"[-0.00702613 -0.02298932 -0.07420374 -0.16517647 -0.03628567  0.17438668
  0.09252647 -0.05960789 -0.12265895 -0.02344243  0.07717878 -0.02192759
 -0.08745071 -0.15134509  0.0685178  -0.0799715   0.04536365  0.19850741
  0.15156063  0.06982244  0.17550166  0.01034712 -0.07827485  0.07243698
 -0.04541778 -0.03230537 -0.18446484  0.0174424  -0.23252232  0.01667198
  0.20555474  0.04463937 -0.0114397   0.11038634  0.04088084 -0.05822572
 -0.06288523 -0.08097723  0.07296686 -0.15641199 -0.05003658 -0.0246004
 -0.01152043 -0.14090547 -0.09719317  0.02368253  0.10794422  0.05612295
  0.14420354 -0.09289011 -0.17584337  0.04387691  0.21715643  0.02658451
 -0.0575804   0.01496499 -0.05662454  0.01555971  0.00417407  0.03869307
 -0.16508766 -0.07341661  0.06147502  0.06890108]",[48.29413  15.567371]
2274,1271700,HOT WHEELS UNLEASHED™,"[-0.05000537  0.04160924 -0.05971143 -0.29676804 -0.03967262 -0.15099318
 -0.08116682  0.13705923  0.04841308  0.08992324 -0.04384245 -0.02534885
 -0.13043116 -0.18253262 -0.06845278  0.0148349   0.0327166  -0.03155921
  0.03593321 -0.22739236  0.16639508  0.12172481  0.08299396 -0.03638653
 -0.16701084 -0.01591224  0.02902677  0.18236005 -0.04865817 -0.08887575
 -0.01741742  0.10049883  0.0419462   0.04343351  0.13764307 -0.03372658
 -0.10731229  0.00652671  0.01416723  0.26390705 -0.01721727 -0.06626216
 -0.07210814  0.04775068  0.0223293   0.01085979 -0.1369631  -0.04885352
  0.17713183  0.04877797 -0.05985145  0.06023575  0.05814198 -0.10302672
  0.02927167 -0.02957232 -0.06167517  0.06432874  0.0678538  -0.01564675
  0.13084747 -0.00233937 -0.12869905  0.02749415]",[36.20483  14.105641]
2275,1272320,Diplomacy is Not an Option,"[-0.11608125 -0.05304296  0.0620901  -0.04159868  0.01590605 -0.043421
  0.07359064 -0.03696774 -0.10609579 -0.02016586 -0.06927411 -0.05678396
 -0.11567947 -0.15063359  0.03470612  0.00839876 -0.02655672  0.09225014
  0.03237284  0.0092024   0.00791453  0.06989925 -0.01881908 -0.04108485
  0.11975557  0.02869975  0.10774016 -0.03543863 -0.04468536 -0.07462899
  0.08880717  0.11815007  0.04838719  0.11898644  0.05949757 -0.0201485
 -0.07020948  0.05674943  0.03472909  0.10537649 -0.07233083 -0.07735907
 -0.08070289 -0.04460153  0.07369505 -0.05801193 -0.0669734  -0.02084158
  0.02437272  0.04955457 -0.04117161  0.00133242  0.03233987  0.0607686
  0.00709301  0.01339772  0.00417466 -0.01887909  0.04681759  0.04641647
 -0.07188987 -0.01163312 -0.00961979  0.09541804]",[19.531399 17.20265 ]
2276,1325860,VTube Studio,"[-0.04090257 -0.18333389  0.1027803   0.0330465  -0.0036842  -0.02287028
  0.09169299  0.04433009 -0.04217109  0.07626984 -0.00657653  0.01305036
 -0.08871806 -0.09486006  0.02431992  0.01342111 -0.0784713   0.04814034
 -0.02453567 -0.02383081 -0.04505491  0.00136869 -0.06317861  0.01473343
  0.05986565  0.1062756  -0.00959837  0.05905358 -0.10537646 -0.18681285
  0.20049493 -0.03760877  0.10071006  0.16470894 -0.14730418 -0.11879823
 -0.06310129 -0.02940996  0.04592833  0.04282464  0.09914842 -0.09094474
 -0.02145587 -0.10030089 -0.07772883 -0.03291904  0.00171068 -0.03735108
  0.00935905 -0.06195437 -0.10843854  0.05798135  0.13201779  0.05221979
 -0.02365743  0.06014973 -0.13369437  0.10319105  0.16537593 -0.08871689
 -0.01914256 -0.00637864  0.05771123  0.27345926]",[20.622374   6.9957385]
2277,1262560,Need for Speed™ Most Wanted,"[ 0.04473911  0.02775281  0.06138726 -0.20540448  0.00400094 -0.02905679
 -0.06026422  0.01757083 -0.0240854  -0.18208782 -0.16085625  0.11891454
 -0.1608037  -0.1275618   0.01764051 -0.03541232 -0.0803255  -0.05034772
 -0.051028    0.07341439 -0.03470838  0.05849313  0.03640571 -0.01839003
 -0.08670925  0.04226251 -0.09789698  0.00122498  0.04666082  0.02997161
  0.118163    0.19971111 -0.07402968 -0.03433747  0.05465271  0.00939657
 -0.15338507 -0.15123345 -0.06942066  0.21767056 -0.04089487 -0.02688324
 -0.13228346  0.00767103  0.08675362 -0.09553399 -0.13020794  0.07333456
  0.13690348  0.04274655 -0.07375889  0.06663705  0.17681181  0.14364272
 -0.06027408 -0.12311818 -0.1025987   0.12607403  0.14851068 -0.10308807
  0.15579319 -0.04425168  0.04172635  0.06877673]",[12.189403 39.0322  ]
2278,1267910,Melvor Idle,"[ 0.06015957 -0.13041832  0.08507091  0.08354232  0.07412203  0.00654787
  0.0671823  -0.16876146 -0.10301368  0.07181058 -0.17517318  0.03377669
 -0.0872388  -0.1370968   0.2125211  -0.21624324  0.04056397  0.05491817
 -0.00083627 -0.12296225 -0.00742131  0.00653395  0.04951812  0.15366335
 -0.01614985  0.06133209 -0.0461791  -0.02509735 -0.02672574  0.02177293
 -0.03785255  0.0771969  -0.05203491 -0.04287726 -0.03045818 -0.13313885
 -0.10142895 -0.17230402  0.09508017 -0.05210622 -0.04842287 -0.21408334
  0.04045205 -0.14302523  0.05209972 -0.05995747 -0.08229306  0.00282066
 -0.03717461 -0.04445482 -0.19730957 -0.08290786  0.07484842  0.14468771
  0.02801818 -0.04798861  0.03133725  0.04951516  0.14022183 -0.04541748
 -0.0109752   0.0928117  -0.00581696  0.01430156]",[-3.5685306 -2.6680784]
2279,1276390,Bloons TD Battles 2,"[-0.05346439 -0.07623529  0.04073131 -0.00177351 -0.08249341  0.15755662
  0.05177705  0.0483721  -0.06666284  0.04801082 -0.14289944  0.03877113
 -0.09503523 -0.20913951 -0.02185271 -0.01403822  0.04266777  0.15743019
 -0.00414682 -0.18838756 -0.00988247 -0.01597285 -0.04957566 -0.12502933
  0.1757027  -0.11793999  0.00669132  0.03847449  0.03093468 -0.06676639
 -0.05032476 -0.03380821  0.06811744 -0.05755818 -0.08901231 -0.00671735
 -0.06949916  0.03722457 -0.02251924  0.09243082  0.03728896 -0.07678187
  0.10490706 -0.07540055 -0.07537689 -0.01100003 -0.02952855  0.06551974
  0.05126984  0.01233932 -0.06566627  0.01621502  0.12421703  0.07824349
 -0.00956041 -0.16531456 -0.05398265  0.10856583  0.01127774 -0.01253739
  0.10710265  0.04249354  0.0206207   0.03773305]",[ 6.345307 27.597845]
2280,1276660,Tinkertown,"[ 0.07594669 -0.06027936  0.11065745 -0.09393494 -0.06663007  0.02130806
  0.059022    0.02862244  0.15095907  0.07867511  0.04372532  0.01803286
  0.00772899  0.02349588 -0.0848847  -0.12472259  0.06673975  0.10277381
  0.19304486 -0.16643484  0.04675941 -0.1653348   0.03086673 -0.13537951
  0.06668313 -0.06440675  0.19109511 -0.2009351   0.16390376 -0.1374669
  0.13953912  0.01895716 -0.04034987 -0.12706278  0.11681566  0.1669285
 -0.01094822  0.16845655  0.13778196  0.10135546  0.05028575 -0.08686733
 -0.06716521  0.0769897   0.06061041 -0.08123472  0.12877603  0.09558152
 -0.01999343  0.0877094  -0.02425529 -0.12619017 -0.18953754 -0.24035598
 -0.0764995  -0.15218244 -0.04094138 -0.01718765 -0.1857187   0.10903708
 -0.06814229 -0.01892402 -0.20166242  0.11965602]",[  1.1610017 -38.04054  ]
2281,1276760,DRAGON BALL: THE BREAKERS,"[ 0.09245058  0.01605019 -0.01507486 -0.02329071  0.03671385  0.08860977
 -0.15324739  0.02616488  0.01976483 -0.05313757 -0.09660938  0.00707884
 -0.05689732 -0.19525746 -0.02137153 -0.067918   -0.02638875  0.08658826
  0.13559835 -0.10915281 -0.00653032 -0.00582234  0.00535271  0.01342523
 -0.01761523 -0.05196968  0.00568345 -0.1485859  -0.03483663 -0.08073384
  0.06757656  0.11642933 -0.05197259  0.12340862  0.04680433 -0.02063181
 -0.04614634 -0.06526479  0.05105686  0.03889437  0.04740401 -0.0909532
 -0.06855246 -0.03173822 -0.02611119 -0.03645903 -0.0568094   0.04303545
  0.15097374 -0.07102843 -0.10860442 -0.00606657  0.0724248   0.11760195
 -0.08051388 -0.07714539 -0.061855    0.04551131 -0.01276436  0.04591072
  0.12179295 -0.11550272  0.01819671  0.00432376]",[-2.3207846 12.348494 ]
2282,1276790,Ruined King: A League of Legends Story™,"[-0.09607085  0.03253292 -0.0536681   0.02052334 -0.08323602  0.00045748
  0.07121431  0.06240113 -0.16963635 -0.01474159 -0.14545856 -0.00888597
  0.01950686 -0.16553201 -0.01601121  0.04234412 -0.01995782  0.0897469
 -0.01818335 -0.04884417  0.03838045 -0.06169624 -0.05044801 -0.10706265
  0.17723766  0.00319517  0.0153195   0.10846349  0.08364895 -0.09590879
 -0.10536031 -0.05046972  0.01264272 -0.00078296 -0.03172405  0.00313113
 -0.00416494  0.09289756 -0.0819857   0.04455429 -0.00976473 -0.05308105
  0.01346277 -0.06578913 -0.06496767  0.06251001 -0.00085916 -0.09244449
 -0.02617494  0.01178387  0.05807571  0.02352805 -0.00443138 -0.02268263
  0.02096064 -0.04055838  0.02242801  0.07993674  0.12942898 -0.10556921
  0.09372041  0.02613027  0.10614158  0.02825409]",[34.45309  36.873005]
2283,1277400,Monster Hunter Stories 2: Wings of Ruin,"[ 0.14847143  0.05263438 -0.01122975 -0.05045498  0.03706522  0.10566968
  0.04812743  0.08428162 -0.06803448 -0.06084798  0.00278342 -0.07736724
 -0.1086673  -0.27903026  0.02216126  0.0323785  -0.19573252  0.10123738
  0.03990311 -0.04637114  0.02614865  0.08255229  0.05639107  0.11716907
  0.00998284  0.00522992 -0.08340932 -0.18599766 -0.0559348  -0.09703954
  0.20354876  0.10513718 -0.01924413  0.12715472  0.09289982 -0.06488271
 -0.01795021 -0.15518256  0.10478814  0.08080947  0.03378472  0.00145185
 -0.20657545 -0.1096425   0.15710068 -0.14196874 -0.15390946 -0.05905788
  0.04795502 -0.0120021  -0.15003484 -0.01023822  0.1670197   0.17503661
 -0.0018361  -0.03182377 -0.0043192   0.03888361  0.06194496  0.01019978
  0.09631495  0.01239184  0.05834616 -0.04296977]",[-11.6450205  16.798693 ]
2284,1281590,The Dark Pictures Anthology: House of Ashes,"[ 0.42961824  0.45265386  1.8690792  -0.21506011 -0.6099181   2.1810603
  0.8361053  -0.12554239 -0.6609976  -0.83302426  0.7148072  -0.09641919
  0.6221021   0.528741   -1.1717136   0.6993556   0.3229095  -0.09656788
  0.41415012  0.32885072 -1.9042029   0.03697076  0.70395136 -0.28557852
  1.3053873  -0.32108793  0.8142896   0.14116092 -1.1206692   1.696919
 -0.8893435   0.8065255  -0.5525077  -0.21772352  0.61838573  0.2386046
 -0.77970725  1.7645812  -1.5490797  -1.2787844   0.8582815   0.04120318
  0.27267635  1.0546973   1.6560835  -0.6552398   0.02677595 -0.35876197
  1.2571644   1.8269268   2.4932668   0.5142536  -0.16927359 -0.73921925
  1.7273556   0.25306642  0.84451455 -0.08037119  1.6991705   0.31935346
  0.37324598 -0.02015428 -0.2369291  -0.4164788 ]",[-35.852837   6.556374]
2285,1274570,DEVOUR,"[-0.14676598  0.10668645 -0.06089661  0.03128364  0.05753388 -0.02974101
  0.02500308 -0.04227619 -0.1546748   0.03031051  0.17385419 -0.04849216
 -0.05529671 -0.00591514  0.12088414  0.00486654  0.06348597  0.15548043
  0.04961238  0.00327846  0.07947665 -0.0502798   0.01183968 -0.22480883
  0.20758514 -0.10666639 -0.02064911 -0.03170108  0.04466851 -0.00150206
 -0.01963934  0.09216791  0.01826679  0.23754358  0.08795353 -0.00145206
 -0.04716621  0.18622568 -0.05242212  0.03675369  0.0435281  -0.13900559
 -0.13452184 -0.09112606  0.00501161 -0.03818147  0.00520644  0.01897799
  0.00435128  0.07447076 -0.01204335  0.0027295  -0.06671135 -0.1480454
 -0.1868942  -0.00119974 -0.0003239   0.06337723 -0.03782501  0.02013767
 -0.12305558  0.13647984 -0.04672875  0.02391121]",[9.464441  1.5249387]
2286,1273400,Construction Simulator,"[-0.08437124 -0.03957049  0.04099813  0.09588907  0.04442649  0.1500534
 -0.02823061  0.10934433 -0.02081277 -0.043181    0.00023478 -0.11801865
 -0.06192148 -0.137955    0.02834459  0.04162357 -0.19143388  0.03298751
 -0.01926932 -0.01403386  0.03778058 -0.01117282  0.09759556  0.05015205
 -0.01862117 -0.02311977 -0.01690342  0.10974272 -0.0023475  -0.17901406
  0.1363155   0.05023938 -0.078318    0.0435553  -0.06026579  0.023662
 -0.00463271  0.03023561  0.06452621  0.15348493  0.01714227  0.00128531
 -0.11929414 -0.1489649   0.01077972  0.00772893 -0.01540501 -0.07525232
  0.10530808 -0.0264413   0.08125287 -0.0366728   0.06067251 -0.01513544
  0.03191871 -0.17628427 -0.05317629 -0.00491005  0.14185137  0.05040367
 -0.04608843  0.01486865  0.03929273  0.1887166 ]",[ 6.7314935 43.798775 ]
2287,1284190,The Planet Crafter,"[ 0.034206    0.06869423 -0.12983413 -0.13196014  0.04767292 -0.01236601
 -0.01704082 -0.10099588 -0.2253821   0.00768149 -0.06847361  0.14324416
 -0.09535826 -0.04777388  0.1044641  -0.08268148  0.00735447  0.09758981
  0.1889989  -0.12584078  0.00886905  0.02440128 -0.00857042 -0.00962204
 -0.01784379  0.00993719  0.03171511  0.05717258  0.00628132  0.07702868
  0.08080024  0.12340777 -0.05042246  0.10238133  0.03799864  0.04766217
 -0.06325759  0.02198585  0.02247803 -0.17888072 -0.02928813  0.08523859
 -0.05840727  0.04181829  0.05607953 -0.06617792 -0.15763563 -0.08116989
 -0.03360577  0.10499417 -0.0686755  -0.03981322  0.02814033 -0.03244438
 -0.08605012 -0.07768498  0.09889513  0.05094227  0.02428429  0.01626221
  0.0516885   0.13086426  0.03298489 -0.05954288]",[ -2.8211803 -11.565593 ]
2288,1286580,Ship of Fools,"[-0.10517068  0.053266    0.05242915  0.00916504 -0.12592068  0.05418622
 -0.02799357  0.12737001  0.01166093 -0.01988138 -0.08857791 -0.00685016
 -0.0080003  -0.12936068  0.02772942 -0.03181618 -0.06299517  0.09213899
 -0.07255986 -0.03172056 -0.04720378  0.02297224  0.06070634  0.05341478
  0.04769555 -0.1206238  -0.10179356  0.1731098  -0.123849   -0.0812918
 -0.04169653 -0.2797172  -0.09220567  0.0904514  -0.05450363 -0.11914963
 -0.04010805  0.02458831 -0.01595932  0.101891   -0.07823828 -0.16228917
 -0.07515702 -0.11130738  0.00449819 -0.06440872 -0.12634528  0.04275991
  0.1923948  -0.04415378  0.02237565  0.01866701 -0.01046456  0.07104006
 -0.09502392 -0.12443751 -0.04327521 -0.05275607  0.04148452 -0.0499049
 -0.15250948  0.10137419 -0.03060126  0.10111674]",[ 6.691009 23.276762]
2289,1289810,Siralim Ultimate,"[-0.15318556 -0.01669     0.0031822  -0.02261607  0.06171899  0.084975
 -0.08847293 -0.00199273  0.02678423 -0.06735663 -0.06979743  0.07557745
 -0.09669957 -0.00745357 -0.0681224  -0.01163123  0.05396915  0.07592496
  0.07389177 -0.05064094 -0.10230473 -0.03795708 -0.02353032 -0.05279577
 -0.01118766 -0.14882457  0.02811584  0.07489121 -0.07660073  0.04654761
  0.03016541 -0.00243131 -0.06823752  0.01592732 -0.14976156  0.03784538
 -0.06908329  0.09713635  0.04328061 -0.06511772  0.08423955 -0.12982078
  0.14966547  0.11470003 -0.01362551  0.07070055  0.06850454  0.05903665
 -0.09143047 -0.01368622 -0.04489206 -0.0152462  -0.07002326  0.02218659
 -0.03708479 -0.23561314 -0.10155784  0.0533176  -0.03607189  0.00942808
  0.04755782  0.02698832 -0.07531033  0.11679242]",[-28.71385  22.02829]
2290,1291340,Townscaper,"[ 0.0901728  -0.08553932 -0.10108304 -0.15418252 -0.1699372   0.03942265
 -0.03386594 -0.13802138 -0.11254574 -0.05104121  0.08609187  0.01284486
 -0.13305569 -0.1410931   0.0167609  -0.06618746 -0.00194386  0.03116571
  0.01074712  0.02180128 -0.06308988  0.05394469 -0.07631635  0.06886235
 -0.08060744  0.01457052 -0.02172241 -0.00550434 -0.11319336  0.01870159
  0.06811283  0.08669749  0.09265015  0.05556331 -0.0064812  -0.15083128
 -0.16125637 -0.15107054  0.03518415  0.17622164 -0.01078133 -0.1746938
 -0.16456677  0.01107497  0.100356   -0.20759302  0.02180897  0.03393193
  0.20222329 -0.06001716 -0.16166049 -0.08231853 -0.00128018  0.11457055
 -0.10162283  0.06276567 -0.04642496 -0.06844012  0.14418173 -0.08904707
  0.00304809 -0.04335224  0.00109896  0.18117258]",[16.265263 34.496613]
2291,1292630,3on3 FreeStyle: Rebound,"[ 0.00598717 -0.06113452  0.04846723 -0.00855253 -0.05002002 -0.0015134
  0.0779326   0.01874988 -0.05658039  0.15470274  0.06820689 -0.04978368
 -0.133429   -0.09985593 -0.02370694 -0.14037834  0.07348771  0.20203935
  0.09193241 -0.12262776  0.13637108 -0.07950172 -0.00153608 -0.07413571
  0.18584673 -0.01276562  0.01095726 -0.0724886   0.04376502 -0.12617844
  0.16590895 -0.00358938 -0.02352324  0.15270397  0.06990853 -0.08036643
 -0.12615691  0.0065436   0.08216888 -0.26123804 -0.01098931 -0.13375351
 -0.07323361 -0.09313499  0.09796528 -0.12306729 -0.04038209  0.03030702
  0.0474591   0.16827117 -0.11429261  0.00760102  0.06843841 -0.14085586
 -0.03601947  0.01957989 -0.01856407 -0.01197306 -0.01374873  0.02367714
 -0.14075573  0.13151611 -0.04309757  0.02414662]",[  8.631515 -17.739262]
2292,1294420,Rollerdrome,"[-0.01738865 -0.06174945 -0.1470811  -0.15695515  0.0198842   0.10074926
  0.10576976 -0.11899285 -0.15670843 -0.06601054  0.04901368  0.05268551
 -0.12037543 -0.132146    0.11381108 -0.07353304  0.0995784   0.19622791
  0.1747374   0.0421417   0.06148866 -0.00096747 -0.08655985  0.05534975
  0.01683782 -0.05934769 -0.14022854  0.00535785 -0.21933004  0.09408227
  0.10205652  0.05880063  0.0157794   0.1965481   0.05075324 -0.09210048
 -0.02020117 -0.01378639  0.04840916 -0.09865791 -0.08496576 -0.04206364
  0.00780672 -0.10025388 -0.05245637  0.0418402   0.17420022  0.02118236
  0.1680775  -0.08592489 -0.20753554  0.04208986  0.17088695  0.02742671
 -0.06582794  0.05485087 -0.06752638 -0.01454143  0.00417306  0.02228703
 -0.16214576 -0.0748402   0.03711524  0.07286062]",[48.88706  14.968296]
2293,1294760,HARD BULLET,"[ 7.33079851e-01 -3.79169956e-02  7.52528012e-03  7.02970549e-02
 -8.31043050e-02  6.67217374e-02 -4.53802019e-01 -2.15095460e-01
 -1.30101636e-01  5.73466197e-02 -1.17867865e-01  1.06476948e-01
 -7.11953640e-02  1.16128361e+00  4.24440205e-01 -5.79441227e-02
 -2.88597550e-02  8.71053431e-03  4.64688122e-01 -5.21467589e-02
 -8.21505561e-02 -1.98975787e-01 -4.08695117e-02  5.12003573e-03
  1.30794542e-02 -1.34469807e-01  8.54838989e-04 -4.42064777e-02
 -4.54610318e-01 -2.06917301e-01  1.04333363e-01 -3.63679901e-02
  2.50330865e-02  1.32788569e-01 -4.73463908e-02 -1.24904618e-01
 -4.14621346e-02 -7.49091625e-01  7.06961229e-02 -1.17374152e-01
  1.39996380e-01  1.62868351e-02 -7.88346827e-01 -8.42738003e-02
  4.74618047e-01 -5.05393803e-01 -1.19847262e+00 -2.81428825e-02
 -2.46263165e-02 -2.65723001e-02 -9.39542130e-02 -4.68504727e-02
  1.62973180e-02  5.12900464e-02 -2.40904950e-02  7.47225061e-02
  7.64982924e-02 -3.32331032e-01  1.58534553e-02 -5.16563691e-02
  8.42847601e-02  1.11190207e-01 -1.89128935e-01  1.96011931e-01]",[-10.733538 -16.345083]
2294,1295500,Warhammer 40000: Battlesector,"[ 0.08350194  0.11095086  0.04628767 -0.17665277  0.04879486 -0.02734489
 -0.04223975 -0.007607   -0.01003765  0.00833785 -0.00545856  0.09745705
 -0.07645233  0.02792175  0.10324179 -0.04131882  0.0027239   0.03473713
  0.03756525 -0.10318784  0.04114658 -0.07671303  0.02477871 -0.10846747
 -0.17373158  0.06164723 -0.00862817  0.10448245 -0.16979699  0.12419603
 -0.12647241  0.08484253  0.03502464  0.05374936  0.07555525 -0.00433469
  0.0261027  -0.25040877  0.06075772  0.03220273 -0.10434294 -0.00623152
 -0.15737122 -0.11227641  0.03442439 -0.03126807 -0.17441875  0.08635145
  0.0469495  -0.0787681  -0.1014782   0.1260829   0.02835263 -0.13597095
  0.07223031 -0.03723219  0.1016977   0.11222299 -0.0347894  -0.03621458
  0.1427482   0.18832903  0.02660336 -0.18047419]",[ 33.890182 -25.65472 ]
2295,1296610,Peglin,"[-0.04428597 -0.09026977  0.15328935 -0.03879303  0.01774617 -0.02066357
  0.05693335 -0.00588236  0.02462447 -0.02805401 -0.10986007 -0.0522547
 -0.08682901 -0.18165457  0.01574146  0.04459894 -0.01473552  0.06528828
  0.01023481  0.03491742 -0.01936074  0.10786548 -0.0253231  -0.00542631
  0.03924878  0.0179831   0.22096577 -0.1015603  -0.06322534 -0.1575969
  0.1705576   0.02923504  0.1135582   0.16750559  0.04103687 -0.05998922
 -0.03830323  0.03282937  0.03939416  0.15354933 -0.08188863 -0.04118268
 -0.02947131 -0.1222361   0.06123552 -0.00434079  0.0892593   0.0280939
  0.05091028  0.03829561 -0.05087363  0.03550589  0.05072545  0.07497166
  0.04569139  0.09025218 -0.05255358 -0.02542661 -0.01390812  0.1014104
  0.00545214 -0.05832171  0.05362329  0.21020196]",[9.419944 8.112405]
2296,1295920,The Mortuary Assistant,"[ 0.00372536  0.10085451 -0.23370741 -0.19323172 -0.05956449 -0.05260839
 -0.21570997  0.06057988 -0.03480837  0.08074506 -0.02537186  0.07228149
 -0.16236928 -0.07803138 -0.06455393 -0.11312848 -0.07374208 -0.0338906
 -0.14330688 -0.05983665  0.05630967 -0.03260133  0.0569748   0.12010682
 -0.17653348  0.11837658 -0.00603735  0.19632316 -0.25569895  0.1763692
  0.15930232  0.07188123 -0.06382747  0.04402055  0.11233328  0.04849276
  0.10810266 -0.09625443 -0.01723625 -0.13512221 -0.02069485 -0.00658692
 -0.08671857  0.00318272  0.09104399  0.09095774 -0.11656554 -0.0398374
  0.18355912  0.00730923 -0.05821984 -0.02080898 -0.03111934 -0.056655
 -0.01996066 -0.06377297  0.06968313  0.00399832  0.08572914 -0.07248557
  0.08172498  0.0087771  -0.13029987  0.11993419]",[-25.111172   8.634445]
2297,1304680,Voidigo,"[-0.07712665  0.01929958  0.03232241  0.04643337 -0.03097975  0.07559501
 -0.0035364  -0.0168245  -0.0345128  -0.04425729 -0.10105506  0.0960279
 -0.08864511 -0.05426642  0.0522072  -0.00293551 -0.06391233 -0.00828003
  0.0045184  -0.04935516  0.00185868 -0.07038882  0.05804351 -0.00435019
  0.03218398 -0.04352079 -0.00278814  0.05848762  0.10444963 -0.11332631
  0.01962972 -0.00128945 -0.08106098  0.10348606 -0.0258303  -0.04956764
 -0.07344153  0.05631021 -0.04803462  0.11923089 -0.06149445  0.02322749
 -0.05007781 -0.10427544  0.05916489 -0.09996057 -0.05679788  0.02782793
  0.03927997  0.07502383 -0.02876217  0.01253796  0.10757239  0.01814708
 -0.06908    -0.08356353  0.04912636  0.0476332   0.06918079  0.00328662
  0.00615544  0.00576901  0.12081764  0.10905592]",[12.133434 41.18093 ]
2298,1307710,GRID Legends,"[-0.06276169 -0.00376304 -0.05397053  0.066854   -0.0746357  -0.0109908
  0.07843984  0.02596583 -0.09861923 -0.00960368 -0.13171165  0.01646211
  0.06075555 -0.11220428 -0.06322522  0.08987816 -0.03485462  0.05009047
 -0.03823345 -0.02911059  0.00527956 -0.05465845 -0.03350491 -0.08188663
  0.10649887  0.0113854   0.02798519  0.04956983  0.06156404 -0.08603545
 -0.05733206 -0.07883974  0.02665611  0.0127836  -0.02338649 -0.02812989
 -0.00416267  0.05299869 -0.01133678  0.03264192 -0.00915532 -0.02154047
 -0.03593642 -0.07387594 -0.08168149  0.03464501  0.04259316 -0.11793094
  0.00677579 -0.04471289  0.09589975  0.02018916 -0.07270145 -0.00781153
  0.042195    0.00747497  0.02282899  0.14406684  0.09263501 -0.10956325
  0.08814072  0.02065696  0.08286877  0.02253253]",[35.805286 36.919052]
